,df1,df2,spearman_corr,spearman_p_value,pearson_corr,pearson_p_value
0,human_rating_binary,vificlip_score,0.45816438503814166,2.7897385161139484e-05,0.47423634017922406,1.3188829458783637e-05
1,human_alignment_binary,vificlip_score,0.3617936987292439,0.0012246818717433724,0.38585449540498595,0.0005288077338495684
2,human_aesthetics_binary,vificlip_score,0.3854632159416476,0.000536357249289131,0.3844107867632107,0.0005571540525524263
3,human_consistency_binary,vificlip_score,0.47302792066615307,1.3971453064734113e-05,0.4627301043209215,2.2635553948881055e-05
4,human_rating_multi,vificlip_score,0.44033893701993215,6.135264342485603e-05,0.4596114673521602,2.611761746285758e-05
5,human_alignment_multi,vificlip_score,0.4743625292853936,1.3109510554826121e-05,0.45500333896806194,3.218515972535147e-05
6,human_aesthetics_multi,vificlip_score,0.3438739847059283,0.0021979761321240104,0.33931268297756356,0.0025372684998212973
7,human_consistency_multi,vificlip_score,0.35151581554998207,0.001719858110664883,0.35746731494162937,0.0014147897877256831
