;df1;df2;spearman_corr;spearman_p_value;pearson_corr;pearson_p_value
0;human_rating_binary;clip_score;0.10986017267980731;0.34153623200879724;0.0804974119091738;0.48646702769198463
1;human_alignment_binary;clip_score;0.15315127928579353;0.18359216678447182;0.13251880781949185;0.25059584774032684
2;human_aesthetics_binary;clip_score;0.03362925050871881;0.7715477911874049;0.04748072260905862;0.6817631716013497
3;human_consistency_binary;clip_score;0.08042966819613122;0.4868350957605192;0.05940871484846888;0.6077860268131872
4;human_rating_multi;clip_score;0.12866309304096232;0.2647689609830719;0.1456292022732975;0.20632378868653414
5;human_alignment_multi;clip_score;0.12003661997416805;0.29840766014375;0.14358394611175843;0.212836802101726
6;human_aesthetics_multi;clip_score;0.05497034366414208;0.6349064408127869;0.08620882021659391;0.4559721968837988
7;human_consistency_multi;clip_score;0.015220342305057187;0.8954739024879335;0.02598015536458545;0.8225363800469025
