id,turn,score
356888,3,30.703
266961,1,22.453
266961,2,19.0
266961,3,27.734
853,1,24.391
853,2,21.109
853,3,22.828
145741,1,19.531
459272,1,24.031
459272,2,22.516
459272,3,22.797
510027,1,22.375
510027,2,26.875
510027,3,23.422
121612,1,18.922
206622,1,25.766
206622,2,28.359
206622,3,25.047
177572,1,26.125
177572,2,25.719
317806,1,21.219
317806,2,21.078
392687,1,24.609
392687,2,20.344
392687,3,20.938
313345,1,28.203
313345,2,26.344
422921,1,29.047
422921,2,25.281
422921,3,19.469
566041,1,24.672
566041,2,22.828
175584,1,27.125
175584,2,17.641
175584,3,26.344
13914,1,25.953
465825,1,22.016
80932,1,20.938
80932,2,21.219
456782,1,24.922
456782,2,22.0
456782,3,21.141
309,1,27.391
309,2,20.406
45999,1,20.938
45999,2,20.406
45999,3,20.062
560311,1,23.047
26735,1,26.922
26735,2,27.844
26735,3,25.422
543942,1,25.953
55458,1,20.484
515743,1,21.859
515743,2,23.875
293027,1,22.875
90145,1,26.516
140513,1,21.062
140513,2,27.203
319096,1,24.844
319096,2,25.203
393224,1,23.281
393224,2,22.719
122896,1,23.703
415314,1,25.953
415314,2,28.188
75065,1,22.25
75065,2,25.984
75065,3,19.609
483587,1,24.719
483587,2,19.656
393375,1,27.516
393375,2,21.922
341070,1,22.812
237569,1,26.438
237569,2,28.703
237569,3,27.188
253975,1,27.078
557105,1,24.719
557105,2,29.484
557105,3,21.375
77596,1,21.609
7730,1,24.188
7730,2,29.172
369969,1,24.781
369969,2,26.688
399759,1,25.328
399759,2,26.516
57357,1,26.594
57357,2,28.797
57357,3,23.531
553827,1,26.312
193680,1,26.172
358868,1,22.516
535902,1,23.672
302107,1,27.359
302107,2,20.25
158548,1,25.672
158548,2,27.812
458821,1,26.562
17320,1,24.609
17320,2,21.578
17320,3,23.406
491430,1,24.734
163114,1,24.812
163114,2,27.109
493074,1,26.25
493074,2,23.141
493074,3,22.328
417830,1,23.297
417830,2,17.703
417830,3,20.422
299200,1,24.484
299200,2,18.719
299200,3,20.125
134290,1,24.422
134290,2,23.531
234956,1,25.922
234956,2,23.969
234956,3,17.016
357220,1,22.125
102724,1,28.344
150812,1,30.875
308507,1,20.344
308507,2,25.453
308507,3,25.656
91839,1,22.672
142510,1,28.484
142510,2,22.906
187866,1,21.797
187866,2,24.109
96497,1,22.625
453302,1,21.344
410182,1,25.406
92009,1,25.641
92009,2,21.578
92009,3,23.891
29324,1,24.953
538741,1,22.656
538741,2,25.422
25139,1,30.438
465301,1,24.734
563122,1,24.578
563122,2,20.938
563122,3,24.688
426040,1,24.109
468505,1,26.438
100081,1,21.062
100081,2,24.469
100081,3,23.156
429011,1,24.297
429011,2,20.328
429011,3,20.516
204863,1,22.109
24585,1,18.453
254387,1,21.547
291614,1,23.609
291614,2,21.672
536073,1,27.391
536073,2,23.094
536073,3,26.578
129587,1,25.359
129587,2,20.312
129587,3,25.484
34,1,28.812
34,2,28.516
39480,1,22.281
134597,1,29.438
134597,2,24.203
6484,1,20.172
6484,2,23.578
6484,3,22.438
393271,1,27.828
417832,1,26.0
262161,1,29.25
262161,2,21.188
262161,3,22.875
529376,1,20.312
529376,2,24.625
529376,3,21.406
240967,1,26.703
240967,2,25.609
335479,1,21.812
249441,1,23.312
249441,2,23.578
158726,1,25.016
158726,2,24.109
221427,1,28.516
5434,1,23.172
5434,2,24.719
5434,3,22.109
270186,1,22.031
407550,1,28.156
315319,1,26.078
315319,2,25.281
49,1,21.312
49,2,21.906
49,3,18.75
106508,1,27.016
106508,2,23.562
148240,1,21.297
148240,2,21.594
50507,1,23.844
50507,2,23.969
409181,1,21.156
54492,1,20.547
54492,2,19.219
54492,3,22.156
359569,1,26.688
112286,1,26.469
112286,2,17.781
112286,3,14.469
294973,1,24.141
294973,2,24.266
294973,3,22.844
90192,1,23.156
90192,2,26.484
111376,1,27.266
475645,1,25.453
475645,2,23.297
229301,1,28.484
229301,2,27.594
229301,3,16.031
352426,1,21.25
352426,2,26.094
352426,3,17.922
416315,1,26.625
416315,2,24.109
189893,1,27.906
189893,2,21.906
7996,1,21.156
7996,2,22.047
7996,3,22.547
460254,1,21.188
147546,1,21.766
565012,1,25.938
565012,2,23.875
512576,1,24.891
512576,2,23.172
512576,3,24.219
204837,1,20.531
214848,1,25.609
214848,2,24.422
570297,1,25.844
357865,1,25.219
357865,2,28.922
357865,3,24.953
142400,1,23.781
142400,2,23.109
265748,1,27.625
265748,2,27.625
265748,3,22.359
398575,1,24.0
398575,2,26.719
398575,3,20.812
15653,1,28.516
475195,1,25.094
475195,2,30.688
519172,1,21.859
519172,2,19.969
519172,3,23.75
376859,1,28.453
395040,1,19.531
130518,1,25.031
130518,2,24.625
403265,1,25.344
403265,2,21.031
403265,3,25.438
580685,1,23.5
580685,2,22.531
580685,3,24.5
207833,1,27.906
334809,1,24.656
381199,1,25.484
381199,2,30.297
177824,1,24.375
177824,2,21.391
177824,3,24.266
129062,1,17.781
129062,2,16.844
129062,3,26.078
203920,1,28.406
184184,1,26.344
184184,2,26.375
428304,1,25.438
428304,2,27.406
31749,1,26.562
524924,1,24.609
524924,2,24.344
524924,3,21.469
190360,1,26.109
190360,2,23.688
190360,3,23.906
381112,1,23.703
381112,2,25.781
381112,3,22.234
182759,1,20.812
182759,2,20.703
182759,3,17.516
44437,1,24.562
44437,2,25.953
151,1,21.312
480776,1,21.469
480776,2,22.859
50151,1,23.047
50151,2,26.906
50151,3,21.938
211860,1,22.016
211860,2,19.25
496215,1,20.578
496215,2,17.594
155790,1,25.484
155790,2,19.328
155790,3,25.234
236599,1,21.156
513580,1,24.422
577847,1,20.406
577847,2,20.062
577847,3,21.25
523394,1,23.5
139276,1,23.328
