id,turn,score
206622,3,22.25
177572,1,26.656
177572,2,25.516
317806,1,22.188
317806,2,22.172
392687,1,23.609
392687,2,19.641
392687,3,20.312
313345,1,28.953
313345,2,26.594
422921,1,28.5
422921,2,24.406
422921,3,18.031
566041,1,24.906
566041,2,22.953
175584,1,28.734
175584,2,18.531
175584,3,26.0
13914,1,24.875
465825,1,21.172
80932,1,20.688
80932,2,20.672
456782,1,24.859
456782,2,22.703
456782,3,21.031
309,1,26.594
309,2,20.438
45999,1,21.203
45999,2,19.812
45999,3,19.531
560311,1,23.484
26735,1,26.672
26735,2,27.141
26735,3,24.781
543942,1,26.219
55458,1,21.438
515743,1,21.953
515743,2,22.969
293027,1,23.594
90145,1,26.625
140513,1,20.719
140513,2,26.297
319096,1,24.406
319096,2,25.438
393224,1,23.516
393224,2,22.266
122896,1,22.922
415314,1,26.094
415314,2,28.156
75065,1,24.453
75065,2,27.531
75065,3,19.0
483587,1,24.562
483587,2,19.953
393375,1,27.047
393375,2,22.922
341070,1,23.656
237569,1,26.406
237569,2,28.406
237569,3,28.141
253975,1,27.594
557105,1,24.094
557105,2,29.766
557105,3,21.484
77596,1,21.969
7730,1,24.656
7730,2,27.781
369969,1,23.781
369969,2,26.312
399759,1,25.094
399759,2,26.125
57357,1,26.078
57357,2,28.641
57357,3,23.594
553827,1,26.094
193680,1,26.219
358868,1,22.516
535902,1,22.609
302107,1,27.156
302107,2,20.109
158548,1,25.234
158548,2,26.453
458821,1,26.406
17320,1,24.438
17320,2,22.016
17320,3,24.562
491430,1,25.141
163114,1,24.344
163114,2,27.234
493074,1,26.453
493074,2,25.797
493074,3,22.938
417830,1,23.641
417830,2,17.641
417830,3,21.469
299200,1,24.469
299200,2,18.781
299200,3,19.953
134290,1,24.016
134290,2,23.766
234956,1,25.906
234956,2,24.719
234956,3,16.422
357220,1,23.156
102724,1,28.109
150812,1,29.266
308507,1,20.172
308507,2,25.062
308507,3,24.938
91839,1,22.922
142510,1,27.875
142510,2,23.0
187866,1,21.984
187866,2,23.984
96497,1,24.031
453302,1,21.797
410182,1,25.641
92009,1,24.797
92009,2,20.938
92009,3,22.594
29324,1,25.891
538741,1,23.047
538741,2,24.922
25139,1,28.797
465301,1,23.984
563122,1,24.219
563122,2,20.516
563122,3,24.891
426040,1,24.797
468505,1,26.297
100081,1,20.0
100081,2,25.219
100081,3,22.875
429011,1,24.484
429011,2,20.156
429011,3,21.219
204863,1,20.969
24585,1,19.656
254387,1,21.422
291614,1,23.625
291614,2,22.422
536073,1,26.766
536073,2,22.562
536073,3,25.625
129587,1,26.062
129587,2,19.656
129587,3,24.219
34,1,28.188
34,2,27.672
39480,1,21.5
134597,1,29.859
134597,2,25.188
6484,1,20.953
6484,2,23.547
6484,3,22.875
393271,1,27.688
417832,1,27.281
262161,1,29.25
262161,2,20.516
262161,3,22.375
529376,1,20.5
529376,2,24.797
529376,3,22.031
240967,1,27.641
240967,2,25.297
335479,1,22.578
249441,1,23.5
249441,2,24.125
158726,1,25.656
158726,2,24.375
221427,1,28.984
5434,1,23.234
5434,2,24.234
5434,3,23.812
270186,1,21.875
407550,1,27.781
315319,1,25.875
315319,2,24.594
49,1,21.641
49,2,21.609
49,3,19.531
106508,1,26.484
106508,2,23.812
148240,1,20.516
148240,2,21.656
50507,1,23.906
50507,2,24.922
409181,1,20.359
54492,1,21.031
54492,2,19.812
54492,3,22.188
359569,1,27.734
112286,1,26.078
112286,2,19.297
112286,3,15.414
294973,1,25.188
294973,2,24.266
294973,3,22.922
90192,1,22.5
90192,2,26.266
111376,1,28.391
475645,1,24.875
475645,2,22.781
229301,1,28.297
229301,2,27.406
229301,3,16.266
352426,1,20.781
352426,2,26.219
352426,3,17.406
416315,1,25.938
416315,2,23.797
189893,1,26.109
189893,2,20.938
7996,1,21.688
7996,2,22.203
7996,3,23.234
460254,1,21.281
147546,1,21.141
565012,1,25.922
565012,2,24.953
512576,1,24.875
512576,2,22.672
512576,3,23.5
204837,1,20.25
214848,1,27.109
214848,2,23.672
570297,1,26.344
357865,1,25.406
357865,2,28.641
357865,3,24.922
142400,1,23.859
142400,2,22.484
265748,1,27.203
265748,2,27.484
265748,3,22.844
398575,1,24.719
398575,2,26.969
398575,3,21.641
15653,1,28.062
475195,1,25.266
475195,2,31.906
519172,1,21.359
519172,2,18.469
519172,3,23.328
376859,1,26.453
395040,1,18.75
130518,1,24.203
130518,2,25.109
403265,1,25.875
403265,2,21.688
403265,3,26.859
580685,1,23.328
580685,2,22.375
580685,3,24.031
207833,1,27.859
334809,1,24.641
381199,1,25.297
381199,2,30.703
177824,1,23.297
177824,2,20.828
177824,3,24.734
129062,1,18.016
129062,2,17.453
129062,3,26.469
203920,1,27.922
184184,1,24.0
184184,2,26.516
428304,1,25.172
428304,2,26.688
31749,1,27.828
524924,1,24.109
524924,2,25.359
524924,3,20.547
190360,1,26.844
190360,2,24.953
190360,3,24.516
381112,1,23.172
381112,2,26.391
381112,3,22.0
182759,1,21.75
182759,2,21.5
182759,3,19.203
44437,1,24.766
44437,2,25.984
151,1,21.422
480776,1,21.75
480776,2,22.812
50151,1,23.328
50151,2,26.391
50151,3,22.562
211860,1,20.797
211860,2,18.891
496215,1,21.562
496215,2,17.703
155790,1,26.156
155790,2,19.266
155790,3,25.219
236599,1,20.625
513580,1,24.062
577847,1,20.609
577847,2,21.016
577847,3,20.188
523394,1,23.516
139276,1,24.531
