id,turn,score
422921,1,29.469
422921,2,24.953
422921,3,18.0
566041,1,25.203
566041,2,23.984
175584,1,28.562
175584,2,18.297
175584,3,26.297
13914,1,25.5
465825,1,20.844
80932,1,19.766
80932,2,20.422
456782,1,24.75
456782,2,21.875
456782,3,20.453
309,1,28.031
309,2,20.031
45999,1,21.641
45999,2,19.875
45999,3,20.594
560311,1,23.859
26735,1,26.641
26735,2,27.438
26735,3,25.062
543942,1,26.562
55458,1,21.234
515743,1,22.203
515743,2,23.906
293027,1,23.031
90145,1,26.312
140513,1,20.562
140513,2,24.891
319096,1,25.0
319096,2,25.5
393224,1,22.938
393224,2,22.312
122896,1,24.562
415314,1,25.281
415314,2,27.125
75065,1,23.141
75065,2,26.328
75065,3,19.672
483587,1,24.391
483587,2,19.5
393375,1,26.891
393375,2,22.016
341070,1,22.609
237569,1,26.672
237569,2,28.281
237569,3,26.25
253975,1,28.094
557105,1,24.078
557105,2,27.703
557105,3,20.188
77596,1,21.547
7730,1,25.578
7730,2,28.469
369969,1,25.469
369969,2,27.703
399759,1,25.859
399759,2,26.547
57357,1,26.125
57357,2,27.859
57357,3,23.641
553827,1,26.312
193680,1,25.312
358868,1,23.078
535902,1,23.312
302107,1,26.078
302107,2,19.547
158548,1,24.562
158548,2,26.484
458821,1,26.078
17320,1,24.109
17320,2,22.219
17320,3,23.562
491430,1,25.078
163114,1,24.516
163114,2,27.125
493074,1,26.219
493074,2,25.859
493074,3,22.844
417830,1,23.266
417830,2,17.234
417830,3,20.641
299200,1,25.016
299200,2,19.219
299200,3,18.969
134290,1,24.078
134290,2,23.172
234956,1,26.781
234956,2,24.234
234956,3,16.297
357220,1,22.391
102724,1,26.938
150812,1,30.062
308507,1,20.75
308507,2,24.984
308507,3,25.078
91839,1,22.156
142510,1,28.625
142510,2,22.875
187866,1,21.234
187866,2,22.625
96497,1,23.344
453302,1,21.094
410182,1,25.172
92009,1,24.984
92009,2,21.734
92009,3,22.922
29324,1,25.125
538741,1,23.516
538741,2,26.688
25139,1,30.469
465301,1,25.516
563122,1,23.781
563122,2,20.906
563122,3,24.438
426040,1,23.75
468505,1,26.25
100081,1,21.719
100081,2,25.062
100081,3,23.359
429011,1,25.016
429011,2,20.703
429011,3,20.922
204863,1,21.578
24585,1,18.516
254387,1,21.812
291614,1,24.094
291614,2,21.531
536073,1,27.688
536073,2,22.828
536073,3,25.625
129587,1,25.859
129587,2,19.781
129587,3,22.078
34,1,26.812
34,2,27.219
39480,1,22.281
134597,1,30.328
134597,2,25.094
6484,1,20.156
6484,2,22.938
6484,3,22.156
393271,1,29.516
417832,1,26.453
262161,1,29.328
262161,2,20.766
262161,3,22.359
529376,1,20.875
529376,2,24.812
529376,3,22.156
240967,1,27.047
240967,2,25.172
335479,1,21.797
249441,1,23.188
249441,2,23.172
158726,1,24.828
158726,2,23.703
221427,1,29.141
5434,1,22.953
5434,2,24.656
5434,3,20.516
270186,1,22.094
407550,1,27.422
315319,1,26.953
315319,2,25.281
49,1,21.938
49,2,20.812
49,3,18.453
106508,1,25.578
106508,2,24.359
148240,1,21.25
148240,2,21.062
50507,1,23.156
50507,2,24.359
409181,1,20.828
54492,1,20.984
54492,2,19.781
54492,3,21.922
359569,1,27.047
112286,1,25.688
112286,2,17.578
112286,3,13.703
294973,1,25.359
294973,2,24.188
294973,3,23.094
90192,1,21.672
90192,2,26.0
111376,1,27.766
475645,1,25.422
475645,2,23.438
229301,1,29.422
229301,2,28.266
229301,3,15.039
352426,1,21.172
352426,2,25.828
352426,3,18.234
416315,1,26.125
416315,2,22.766
189893,1,26.984
189893,2,21.469
7996,1,21.703
7996,2,22.719
7996,3,22.547
460254,1,20.656
147546,1,21.594
565012,1,25.547
565012,2,24.469
512576,1,25.406
512576,2,23.594
512576,3,24.312
204837,1,20.469
214848,1,27.266
214848,2,23.656
570297,1,25.406
357865,1,25.266
357865,2,28.516
357865,3,24.688
142400,1,22.609
142400,2,22.594
265748,1,27.453
265748,2,28.0
265748,3,19.797
398575,1,24.828
398575,2,26.703
398575,3,19.656
15653,1,28.172
475195,1,24.25
475195,2,30.188
519172,1,22.438
519172,2,19.781
519172,3,22.891
376859,1,27.25
395040,1,19.531
130518,1,25.125
130518,2,24.828
403265,1,25.422
403265,2,23.391
403265,3,26.156
580685,1,23.266
580685,2,22.5
580685,3,23.641
207833,1,28.312
334809,1,24.156
381199,1,25.297
381199,2,28.906
177824,1,25.203
177824,2,21.188
177824,3,26.328
129062,1,17.844
129062,2,17.641
129062,3,26.812
203920,1,28.203
184184,1,25.453
184184,2,25.906
428304,1,24.641
428304,2,26.281
31749,1,26.312
524924,1,24.469
524924,2,25.281
524924,3,21.594
190360,1,26.297
190360,2,24.203
190360,3,23.875
381112,1,23.891
381112,2,26.688
381112,3,22.188
182759,1,21.656
182759,2,20.906
182759,3,18.266
44437,1,23.984
44437,2,25.453
151,1,20.578
480776,1,21.875
480776,2,22.516
50151,1,24.062
50151,2,27.641
50151,3,21.406
211860,1,22.141
211860,2,19.875
496215,1,20.406
496215,2,17.016
155790,1,26.312
155790,2,19.297
155790,3,25.5
236599,1,21.156
513580,1,24.375
577847,1,21.094
577847,2,19.828
577847,3,21.141
523394,1,23.797
139276,1,23.469
