id,turn,score
360871,1,20.875
360871,2,31.719
147745,1,17.562
289514,1,24.812
289514,2,22.266
289514,3,24.891
571790,1,22.0
544519,1,25.344
81971,1,27.438
565269,1,27.344
565269,2,21.578
565269,3,25.734
393243,1,23.594
573453,1,17.594
178572,1,21.359
3131,1,26.766
3131,2,21.031
3131,3,27.062
256884,1,25.672
256884,2,24.469
329847,1,21.484
329847,2,23.547
329847,3,16.922
393226,1,22.391
393226,2,27.5
393226,3,24.797
450129,1,23.438
450129,2,26.844
450129,3,20.594
463066,1,24.391
43425,1,22.875
43425,2,21.203
43425,3,23.562
142985,1,20.438
423391,1,25.953
393372,1,23.234
82679,1,26.562
353915,1,29.062
178928,1,22.125
178928,2,23.562
140043,1,21.188
10546,1,23.969
209923,1,25.5
209923,2,22.344
209923,3,23.219
282572,1,24.828
282572,2,23.891
282572,3,19.406
422328,1,25.5
422328,2,27.828
422328,3,18.297
104304,1,22.625
104304,2,23.422
104304,3,22.703
371643,1,19.312
371643,2,21.266
371643,3,23.234
354126,1,27.547
354126,2,25.703
354126,3,19.812
423935,1,29.812
423935,2,28.266
122927,1,24.547
122927,2,22.391
122927,3,24.406
532493,1,17.984
532493,2,18.891
532493,3,23.641
24629,1,24.516
235802,1,24.734
235802,2,22.625
458804,1,26.625
102171,1,26.484
181699,1,22.266
181699,2,29.938
181699,3,19.844
188612,1,26.859
466845,1,21.203
337180,1,33.344
337180,2,22.859
337180,3,24.062
58268,1,22.781
58268,2,23.969
58268,3,24.656
2585,1,19.578
2585,2,25.969
2585,3,21.25
490317,1,27.0
125106,1,21.984
125106,2,16.109
125106,3,23.734
382564,1,22.0
382564,2,22.016
100558,1,23.234
57350,1,27.719
57350,2,25.859
572804,1,31.109
572804,2,29.062
572804,3,24.875
480489,1,26.609
480489,2,19.203
86582,1,26.734
86582,2,26.297
86582,3,20.094
178403,1,21.938
178403,2,20.625
178403,3,21.188
11091,1,19.359
106772,1,25.453
106772,2,22.375
362944,1,24.578
362944,2,28.547
492077,1,22.891
332877,1,20.125
550349,1,20.375
550349,2,26.016
532810,1,29.641
272405,1,24.469
272405,2,23.047
272405,3,25.516
392837,1,25.016
392837,2,20.484
392837,3,24.438
531495,1,24.234
531495,2,22.266
205344,1,21.484
205344,2,19.016
70952,1,24.328
70952,2,19.734
70952,3,22.688
259097,1,20.234
259097,2,24.594
259097,3,22.656
172537,1,23.859
172537,2,21.469
172537,3,22.969
142585,1,19.969
273560,1,21.125
273560,2,26.203
273560,3,21.578
308192,1,23.688
308192,2,22.938
102625,1,17.641
102625,2,24.594
102625,3,23.094
25989,1,28.141
25989,2,24.688
25989,3,18.062
291861,1,26.5
311326,1,27.391
336015,1,22.797
336015,2,18.062
336015,3,25.266
153639,1,29.766
153639,2,24.828
153639,3,24.391
184384,1,26.594
509416,1,19.094
292451,1,22.828
292451,2,26.891
292451,3,16.422
219590,1,22.516
219590,2,24.984
67269,1,25.438
67269,2,24.234
333551,1,22.703
333551,2,21.328
333551,3,21.344
501972,1,26.031
501972,2,24.734
501972,3,19.828
221222,1,30.281
365258,1,21.484
365258,2,23.219
465545,1,28.0
581668,1,22.188
109776,1,21.688
109776,2,26.016
357903,1,22.375
357903,2,23.969
108871,1,24.281
108871,2,21.828
194956,1,24.656
194956,2,19.922
194956,3,18.859
520480,1,28.703
574250,1,25.141
450597,1,22.906
450597,2,23.016
450597,3,20.688
267300,1,27.125
267300,2,23.344
270650,1,26.031
215135,1,23.281
215135,2,25.547
215135,3,26.828
417814,1,23.094
452122,1,21.812
544114,1,25.5
544114,2,21.047
544114,3,27.625
98385,1,23.656
98385,2,26.141
98385,3,23.141
540816,1,25.516
356888,1,26.453
356888,2,22.109
356888,3,30.312
266961,1,22.219
266961,2,18.781
266961,3,28.188
853,1,23.562
853,2,20.422
853,3,21.625
145741,1,19.766
459272,1,22.359
459272,2,22.469
