id,turn,score
357903,2,22.359
108871,1,23.125
108871,2,22.672
194956,1,23.969
194956,2,20.078
194956,3,19.938
520480,1,25.062
574250,1,22.953
450597,1,22.906
450597,2,23.75
450597,3,22.594
267300,1,25.875
267300,2,24.844
270650,1,25.219
215135,1,24.547
215135,2,24.5
215135,3,25.328
417814,1,23.641
452122,1,23.375
544114,1,23.391
544114,2,21.781
544114,3,25.109
98385,1,25.094
98385,2,23.609
98385,3,22.156
540816,1,25.922
356888,1,24.938
356888,2,22.875
356888,3,28.031
266961,1,22.734
266961,2,20.391
266961,3,26.734
853,1,22.594
853,2,21.641
853,3,22.422
145741,1,23.391
459272,1,21.5
459272,2,23.359
459272,3,22.656
510027,1,21.188
510027,2,25.656
510027,3,24.094
121612,1,20.344
206622,1,22.984
206622,2,26.188
206622,3,26.219
177572,1,25.969
177572,2,25.594
317806,1,22.734
317806,2,22.641
392687,1,22.516
392687,2,21.25
392687,3,22.75
313345,1,28.625
313345,2,27.766
422921,1,27.812
422921,2,26.641
422921,3,17.703
566041,1,26.672
566041,2,26.406
175584,1,28.438
175584,2,20.781
175584,3,24.438
13914,1,24.672
465825,1,22.516
80932,1,19.578
80932,2,21.859
456782,1,25.516
456782,2,21.953
456782,3,21.891
309,1,25.359
309,2,21.875
45999,1,22.328
45999,2,22.203
45999,3,19.828
560311,1,21.297
26735,1,25.688
26735,2,26.078
26735,3,24.297
543942,1,24.766
55458,1,21.281
515743,1,22.547
515743,2,22.469
293027,1,23.672
90145,1,22.578
140513,1,23.0
140513,2,27.828
319096,1,24.625
319096,2,24.797
393224,1,24.031
393224,2,24.094
122896,1,25.859
415314,1,25.188
415314,2,27.531
75065,1,23.906
75065,2,25.203
75065,3,23.406
483587,1,24.0
483587,2,21.438
393375,1,24.75
393375,2,22.531
341070,1,22.0
237569,1,23.453
237569,2,24.75
237569,3,23.469
253975,1,25.5
557105,1,24.281
557105,2,27.156
557105,3,19.625
77596,1,23.547
7730,1,24.656
7730,2,24.375
369969,1,23.203
369969,2,24.688
399759,1,25.812
399759,2,24.172
57357,1,25.109
57357,2,25.734
57357,3,24.031
553827,1,24.859
193680,1,25.25
358868,1,24.141
535902,1,25.828
302107,1,24.422
302107,2,20.688
158548,1,25.078
158548,2,25.812
458821,1,25.188
17320,1,23.922
17320,2,23.656
17320,3,22.891
491430,1,24.453
163114,1,22.984
163114,2,28.594
493074,1,25.359
493074,2,24.953
493074,3,21.531
417830,1,23.5
417830,2,20.766
417830,3,23.359
299200,1,24.172
299200,2,22.078
299200,3,19.641
134290,1,22.922
134290,2,23.562
234956,1,25.406
234956,2,23.984
234956,3,18.391
357220,1,23.188
102724,1,26.5
150812,1,27.516
308507,1,22.297
308507,2,23.922
308507,3,22.891
91839,1,23.344
142510,1,25.312
142510,2,23.328
187866,1,23.078
187866,2,24.609
96497,1,23.75
453302,1,21.234
410182,1,25.547
92009,1,24.094
92009,2,21.828
92009,3,25.0
29324,1,24.359
538741,1,24.938
538741,2,25.297
25139,1,28.016
465301,1,24.797
563122,1,24.125
563122,2,21.797
563122,3,23.234
426040,1,23.359
468505,1,24.188
100081,1,23.219
100081,2,26.0
100081,3,25.328
429011,1,24.156
429011,2,22.875
429011,3,21.719
204863,1,22.562
24585,1,21.984
254387,1,22.094
291614,1,24.719
291614,2,22.781
536073,1,25.688
536073,2,24.344
536073,3,24.125
129587,1,26.141
129587,2,20.281
129587,3,24.0
34,1,26.188
34,2,26.922
39480,1,22.953
134597,1,26.047
134597,2,24.984
6484,1,20.859
6484,2,23.422
6484,3,25.781
393271,1,22.875
417832,1,24.062
262161,1,27.031
262161,2,21.125
262161,3,22.188
529376,1,21.5
529376,2,23.328
529376,3,23.047
240967,1,27.25
240967,2,23.188
335479,1,21.812
249441,1,22.984
249441,2,24.578
158726,1,24.672
158726,2,23.969
221427,1,28.203
5434,1,24.672
5434,2,24.75
5434,3,22.734
270186,1,22.25
407550,1,25.984
315319,1,25.047
315319,2,25.219
49,1,22.281
49,2,20.266
49,3,20.594
106508,1,24.859
106508,2,23.938
148240,1,22.281
148240,2,22.125
50507,1,23.375
50507,2,24.594
409181,1,20.781
54492,1,22.0
54492,2,20.781
54492,3,21.422
359569,1,26.453
112286,1,23.828
112286,2,19.656
112286,3,19.594
294973,1,26.703
294973,2,22.938
294973,3,23.078
90192,1,23.531
90192,2,26.047
111376,1,26.125
475645,1,24.766
475645,2,24.141
229301,1,27.047
229301,2,25.766
229301,3,20.391
352426,1,22.266
352426,2,25.828
352426,3,20.891
416315,1,26.312
416315,2,22.938
189893,1,26.0
189893,2,23.734
7996,1,22.469
7996,2,22.422
7996,3,25.578
460254,1,22.422
147546,1,21.609
565012,1,24.094
565012,2,23.156
512576,1,24.484
512576,2,24.078
512576,3,23.562
204837,1,22.344
214848,1,26.281
214848,2,23.812
570297,1,24.375
357865,1,23.953
357865,2,27.531
357865,3,25.641
142400,1,22.0
142400,2,22.0
265748,1,26.297
265748,2,26.984
265748,3,23.938
398575,1,24.0
398575,2,24.781
398575,3,21.25
15653,1,26.375
475195,1,26.219
475195,2,28.281
519172,1,22.359
519172,2,20.906
519172,3,23.766
376859,1,26.016
395040,1,20.422
130518,1,23.016
130518,2,24.938
403265,1,25.562
403265,2,22.172
403265,3,25.406
580685,1,22.719
580685,2,21.594
580685,3,22.969
207833,1,28.312
334809,1,23.312
381199,1,24.828
381199,2,26.766
177824,1,25.969
177824,2,23.172
177824,3,26.625
129062,1,21.875
129062,2,20.344
129062,3,27.234
203920,1,25.797
184184,1,24.672
184184,2,26.203
428304,1,23.047
428304,2,26.594
31749,1,26.188
524924,1,23.062
524924,2,23.141
524924,3,22.078
190360,1,25.594
190360,2,24.141
190360,3,23.062
381112,1,23.797
381112,2,24.453
381112,3,22.656
182759,1,21.641
182759,2,23.625
182759,3,22.312
44437,1,24.453
44437,2,25.281
151,1,22.312
480776,1,23.156
480776,2,22.734
50151,1,22.672
50151,2,25.719
50151,3,22.281
211860,1,22.062
211860,2,21.156
496215,1,24.375
496215,2,19.031
155790,1,25.344
155790,2,21.859
155790,3,24.938
236599,1,19.969
513580,1,21.172
577847,1,20.812
577847,2,23.859
577847,3,22.297
523394,1,24.875
139276,1,22.797
