id,turn,score
292451,2,24.891
292451,3,20.266
219590,1,24.641
219590,2,26.438
67269,1,25.391
67269,2,24.047
333551,1,24.062
333551,2,23.578
333551,3,23.125
501972,1,26.219
501972,2,28.109
501972,3,22.203
221222,1,27.953
365258,1,22.656
365258,2,22.875
465545,1,27.0
581668,1,22.688
109776,1,23.688
109776,2,23.656
357903,1,21.281
357903,2,22.844
108871,1,23.641
108871,2,22.844
194956,1,24.109
194956,2,20.094
194956,3,20.047
520480,1,25.453
574250,1,23.234
450597,1,23.406
450597,2,23.797
450597,3,22.297
267300,1,25.453
267300,2,25.047
270650,1,25.531
215135,1,24.719
215135,2,25.141
215135,3,25.344
417814,1,24.0
452122,1,23.844
544114,1,23.516
544114,2,22.078
544114,3,25.656
98385,1,25.359
98385,2,23.609
98385,3,21.859
540816,1,26.234
356888,1,25.062
356888,2,22.562
356888,3,27.75
266961,1,22.641
266961,2,20.547
266961,3,26.922
853,1,23.312
853,2,21.0
853,3,22.156
145741,1,23.062
459272,1,21.578
459272,2,23.391
459272,3,22.812
510027,1,20.938
510027,2,25.766
510027,3,24.141
121612,1,20.672
206622,1,23.109
206622,2,26.625
206622,3,26.406
177572,1,25.516
177572,2,25.531
317806,1,22.812
317806,2,22.625
392687,1,22.656
392687,2,20.578
392687,3,22.719
313345,1,29.047
313345,2,28.016
422921,1,28.0
422921,2,26.891
422921,3,17.859
566041,1,27.203
566041,2,26.641
175584,1,28.562
175584,2,20.797
175584,3,24.672
13914,1,24.891
465825,1,22.859
80932,1,19.234
80932,2,21.641
456782,1,26.062
456782,2,22.203
456782,3,22.094
309,1,26.453
309,2,22.297
45999,1,22.172
45999,2,22.562
45999,3,20.109
560311,1,21.156
26735,1,25.797
26735,2,26.125
26735,3,24.469
543942,1,24.938
55458,1,21.141
515743,1,22.578
515743,2,23.109
293027,1,23.922
90145,1,22.969
140513,1,23.328
140513,2,28.922
319096,1,24.375
319096,2,24.531
393224,1,24.297
393224,2,24.406
122896,1,26.047
415314,1,24.672
415314,2,27.125
75065,1,23.969
75065,2,25.375
75065,3,23.5
483587,1,24.422
483587,2,21.891
393375,1,25.0
393375,2,22.469
341070,1,22.281
237569,1,24.094
237569,2,25.5
237569,3,24.5
253975,1,25.547
557105,1,24.297
557105,2,26.906
557105,3,19.156
77596,1,23.641
7730,1,24.875
7730,2,24.703
369969,1,23.141
369969,2,24.641
399759,1,26.219
399759,2,24.109
57357,1,25.656
57357,2,26.234
57357,3,24.656
553827,1,25.531
193680,1,25.797
358868,1,24.266
535902,1,25.609
302107,1,25.062
302107,2,20.922
158548,1,25.516
158548,2,25.938
458821,1,25.688
17320,1,23.906
17320,2,23.906
17320,3,22.672
491430,1,24.875
163114,1,23.016
163114,2,28.641
493074,1,25.781
493074,2,24.609
493074,3,22.094
417830,1,22.766
417830,2,20.953
417830,3,23.766
299200,1,24.062
299200,2,22.031
299200,3,20.016
134290,1,23.188
134290,2,23.609
234956,1,25.219
234956,2,24.0
234956,3,18.484
357220,1,23.703
102724,1,26.641
150812,1,27.969
308507,1,22.469
308507,2,24.656
308507,3,23.438
91839,1,23.406
142510,1,25.281
142510,2,23.75
187866,1,23.328
187866,2,24.672
96497,1,23.875
453302,1,21.484
410182,1,25.609
92009,1,24.125
92009,2,21.953
92009,3,25.031
29324,1,24.828
538741,1,24.922
538741,2,25.312
25139,1,28.281
465301,1,24.531
563122,1,24.172
563122,2,21.953
563122,3,23.375
426040,1,23.438
468505,1,24.469
100081,1,22.719
100081,2,26.141
100081,3,25.5
429011,1,23.906
429011,2,22.984
429011,3,21.922
204863,1,22.828
24585,1,21.719
254387,1,22.828
291614,1,24.953
291614,2,23.016
536073,1,25.625
536073,2,24.359
536073,3,24.516
129587,1,26.25
129587,2,20.547
129587,3,24.422
34,1,27.0
34,2,27.219
39480,1,23.062
134597,1,26.312
134597,2,24.797
6484,1,21.156
6484,2,23.656
6484,3,25.234
393271,1,23.312
417832,1,23.844
262161,1,27.172
262161,2,21.312
262161,3,22.047
529376,1,21.641
529376,2,23.406
529376,3,23.031
240967,1,27.578
240967,2,23.109
335479,1,21.578
249441,1,23.547
249441,2,24.391
158726,1,24.922
158726,2,23.859
221427,1,28.719
5434,1,25.062
5434,2,24.641
5434,3,22.672
270186,1,22.297
407550,1,25.906
315319,1,25.5
315319,2,25.594
49,1,22.766
49,2,20.641
49,3,21.0
106508,1,25.375
106508,2,23.531
148240,1,22.25
148240,2,22.453
50507,1,23.625
50507,2,24.281
409181,1,21.0
54492,1,22.328
54492,2,20.406
54492,3,21.188
359569,1,26.406
112286,1,24.25
112286,2,20.484
112286,3,19.672
294973,1,26.875
294973,2,23.141
294973,3,23.078
90192,1,24.281
90192,2,26.438
111376,1,26.219
475645,1,25.062
475645,2,24.438
229301,1,27.016
229301,2,25.688
229301,3,20.25
352426,1,22.469
352426,2,25.938
352426,3,21.031
416315,1,26.562
416315,2,23.344
189893,1,25.859
189893,2,23.625
7996,1,22.531
7996,2,22.828
7996,3,25.875
460254,1,23.141
147546,1,21.625
565012,1,24.281
565012,2,23.0
512576,1,24.875
512576,2,24.469
512576,3,23.844
204837,1,22.625
214848,1,26.422
214848,2,24.031
570297,1,25.266
357865,1,24.328
357865,2,27.641
357865,3,25.641
142400,1,22.375
142400,2,21.812
265748,1,26.438
265748,2,27.109
265748,3,23.562
398575,1,24.141
398575,2,24.609
398575,3,21.422
15653,1,26.891
475195,1,26.75
475195,2,28.188
519172,1,23.109
519172,2,21.0
519172,3,24.531
376859,1,27.0
395040,1,20.734
130518,1,23.609
130518,2,25.031
403265,1,25.969
403265,2,22.625
403265,3,25.625
580685,1,23.031
580685,2,21.922
580685,3,23.062
207833,1,28.969
334809,1,23.188
381199,1,24.875
381199,2,26.906
177824,1,26.109
177824,2,23.281
177824,3,26.703
129062,1,21.578
129062,2,20.859
129062,3,27.359
203920,1,25.688
184184,1,24.359
184184,2,26.266
428304,1,23.5
428304,2,26.719
31749,1,25.812
524924,1,23.203
524924,2,23.047
524924,3,22.547
190360,1,25.547
190360,2,24.062
190360,3,22.906
381112,1,23.625
381112,2,24.875
381112,3,22.797
182759,1,21.969
182759,2,24.172
182759,3,22.688
44437,1,24.766
44437,2,25.469
151,1,22.375
480776,1,22.906
480776,2,23.312
50151,1,22.828
50151,2,26.312
50151,3,22.609
211860,1,22.781
211860,2,21.609
496215,1,24.344
496215,2,18.953
155790,1,25.375
155790,2,22.016
155790,3,25.062
236599,1,20.562
513580,1,21.594
577847,1,21.312
577847,2,24.0
577847,3,22.984
523394,1,25.359
139276,1,23.0
