,df1,df2,spearman_corr,spearman_p_value,pearson_corr,pearson_p_value
0,human_rating_binary,vificlip_score,0.3693244583310514,0.000948093993951166,0.3893763822684311,0.0004650946341281709
1,human_alignment_binary,vificlip_score,0.31052938592590845,0.005984708508575251,0.33060545112200046,0.003317723326263056
2,human_aesthetics_binary,vificlip_score,0.3421196979739668,0.002323322586420848,0.3397982812254974,0.0024990392943917326
3,human_consistency_binary,vificlip_score,0.3759841956823781,0.0007521301021825587,0.3685239886335924,0.0009745303445100759
4,human_rating_multi,vificlip_score,0.35025718277642104,0.0017915112795706455,0.3726602775753655,0.0008447889716450668
5,human_alignment_multi,vificlip_score,0.3865341127655595,0.0005159251154362431,0.3741870859349656,0.000801010484292807
6,human_aesthetics_multi,vificlip_score,0.2502907348807823,0.028131962242850923,0.2645772099527085,0.020056776808037455
7,human_consistency_multi,vificlip_score,0.2779537082938066,0.014381956974352501,0.2816543166901147,0.013081541999588404
