,df1,df2,spearman_corr,spearman_p_value,pearson_corr,pearson_p_value
0,SC,viclip_score,0.03523391195024768,0.6396125851263974,0.03275947129256656,0.6633169905274954
1,PQ,viclip_score,0.0621868816649347,0.4082508226627577,0.04309269844367517,0.566801752275396
