,df1,df2,spearman_corr,spearman_p_value,pearson_corr,pearson_p_value
0,SC,x-clip_score,0.09437321794970513,0.20890271748268416,0.10885413740551163,0.14692476521891687
1,PQ,x-clip_score,0.1291450534267156,0.08489560075305429,0.16682249013721867,0.025617581141261125
