,df1,df2,spearman_corr,spearman_p_value,pearson_corr,pearson_p_value
0,human_rating_binary,viclip_score,0.21504544439451645,0.0603552035718734,0.2145580291933271,0.06095377470152826
1,human_alignment_binary,viclip_score,0.1905346624185463,0.09694830733416705,0.1879648835706737,0.10162328295310345
2,human_aesthetics_binary,viclip_score,0.19013460864544865,0.0976648068469174,0.18793976359600423,0.10166983427010162
3,human_consistency_binary,viclip_score,0.27192887818691985,0.016738252357211943,0.25307473568146904,0.026372398581703385
4,human_rating_multi,viclip_score,0.22993478388138183,0.044250599256972944,0.22324392884954516,0.0509830414772058
5,human_alignment_multi,viclip_score,0.2262840349576407,0.04782658899883422,0.20831110340597908,0.06906041108451848
6,human_aesthetics_multi,viclip_score,0.11619431716778585,0.31425314974665614,0.09880410916736071,0.39259760956210005
7,human_consistency_multi,viclip_score,0.19131616316007924,0.09556052011967936,0.14849669989807768,0.19743306848208683
