;df1;df2;spearman_corr;spearman_p_value;pearson_corr;pearson_p_value
0;human_rating_binary;clip_score;-0.01753087861911819;0.8797167556560468;0.003749598225940981;0.9741813495115373
1;human_alignment_binary;clip_score;-0.04944253898202785;0.6693636447875716;-0.024052181908253555;0.8355140335926795
2;human_aesthetics_binary;clip_score;-0.028455519661223606;0.8059440629058419;-0.005972998848390974;0.9588824682218139
3;human_consistency_binary;clip_score;-0.10085625059514866;0.3827924033490274;-0.08340201942159194;0.4708251401347543
4;human_rating_multi;clip_score;-0.028894507073870018;0.8030102301556401;-0.016372624918392288;0.8876102482307028
5;human_alignment_multi;clip_score;-0.0838970084990556;0.46818692534254713;-0.012627893626047638;0.9132015393231128
6;human_aesthetics_multi;clip_score;-0.023929842662075984;0.8363390497850853;-0.050318239113728985;0.6638569814309354
7;human_consistency_multi;clip_score;-0.042148640229389134;0.7158840122653427;-0.10232524494024645;0.3758646638459731
