;df1;df2;spearman_corr;spearman_p_value;pearson_corr;pearson_p_value
0;human_rating_binary;clip_score;0.355292473347462;0.0015200870340361468;0.3498756599317575;0.0018137559327422853
1;human_alignment_binary;clip_score;0.27012509102376187;0.017505343550726422;0.2428161729509996;0.03335296127727378
2;human_aesthetics_binary;clip_score;0.20565580118793425;0.07275919011194874;0.2336797081251104;0.040815031283841896
3;human_consistency_binary;clip_score;0.14809272239287652;0.19866870082526883;0.1817229950725323;0.1137108658203912
4;human_rating_multi;clip_score;0.2112130758609226;0.06519270375316409;0.1898473546518062;0.09818183356589982
5;human_alignment_multi;clip_score;0.19824921197254583;0.08392086756208417;0.13426872747022925;0.24433780817637296
6;human_aesthetics_multi;clip_score;0.2538813021993836;0.025880379319858694;0.18818477727053343;0.1012164944381128
7;human_consistency_multi;clip_score;0.15575665144200293;0.17615930395949364;0.14938268372180133;0.19474245812222543
