;df1;df2;spearman_corr;spearman_p_value;pearson_corr;pearson_p_value
0;human_rating_binary;clip_score;0.11804124936872915;0.30657003542367967;0.14038551354055478;0.22331135746064154
1;human_alignment_binary;clip_score;0.29544931830723953;0.009089593288661772;0.30723640248831835;0.0065684616354384105
2;human_aesthetics_binary;clip_score;-0.03104238508497121;0.7886954720317862;-0.051497863732723956;0.6564672233081936
3;human_consistency_binary;clip_score;0.008936629799570136;0.9385141731039199;0.05061093172336503;0.6620203838050022
4;human_rating_multi;clip_score;0.1066265019516476;0.35602031896433894;0.14510899399150187;0.20796675442753215
5;human_alignment_multi;clip_score;0.20037913932316473;0.08058029153644905;0.2825638917364118;0.012777969158718512
6;human_aesthetics_multi;clip_score;0.033665150784811984;0.7713105640310474;0.03672792117381962;0.7511511940710481
7;human_consistency_multi;clip_score;-0.08435173606630979;0.4657703852463193;-0.15263858829659424;0.1850812359837083
