id,turn,score
543942,1,25.453
55458,1,21.391
515743,1,21.969
515743,2,24.875
293027,1,22.875
90145,1,25.797
140513,1,20.578
140513,2,31.156
319096,1,23.5
319096,2,24.406
393224,1,23.844
393224,2,23.062
122896,1,24.297
415314,1,25.891
415314,2,28.156
75065,1,23.766
75065,2,25.672
75065,3,19.828
483587,1,25.312
483587,2,19.953
393375,1,26.281
393375,2,22.953
341070,1,22.562
237569,1,25.219
237569,2,28.062
237569,3,26.547
253975,1,25.797
557105,1,24.719
557105,2,28.422
557105,3,21.891
77596,1,22.062
7730,1,24.453
7730,2,27.797
369969,1,25.734
369969,2,25.266
399759,1,27.516
399759,2,25.938
57357,1,27.047
57357,2,28.062
57357,3,23.281
553827,1,26.562
193680,1,25.953
358868,1,22.969
535902,1,22.922
302107,1,27.0
302107,2,20.344
158548,1,26.312
158548,2,26.625
458821,1,27.469
17320,1,24.891
17320,2,22.625
17320,3,23.766
491430,1,25.188
163114,1,24.938
163114,2,26.531
493074,1,27.031
493074,2,24.906
493074,3,23.438
417830,1,23.031
417830,2,19.438
417830,3,22.797
299200,1,24.609
299200,2,19.828
299200,3,19.938
134290,1,23.531
134290,2,23.875
234956,1,26.062
234956,2,25.609
234956,3,17.672
357220,1,22.297
102724,1,26.672
150812,1,28.984
308507,1,22.094
308507,2,24.578
308507,3,25.719
91839,1,22.25
142510,1,25.812
142510,2,23.625
187866,1,22.031
187866,2,23.047
96497,1,23.406
453302,1,21.578
410182,1,25.672
92009,1,25.391
92009,2,21.484
92009,3,24.969
29324,1,26.406
538741,1,23.219
538741,2,24.922
25139,1,30.125
465301,1,23.859
563122,1,23.422
563122,2,20.812
563122,3,24.844
426040,1,23.5
468505,1,25.828
100081,1,22.531
100081,2,25.188
100081,3,24.266
429011,1,25.125
429011,2,21.547
429011,3,22.938
204863,1,22.547
24585,1,20.641
254387,1,22.234
291614,1,23.969
291614,2,21.625
536073,1,24.891
536073,2,24.359
536073,3,25.891
129587,1,26.469
129587,2,20.828
129587,3,24.25
34,1,28.031
34,2,28.031
39480,1,22.172
134597,1,28.016
134597,2,25.469
6484,1,21.453
6484,2,23.25
6484,3,23.5
393271,1,23.344
417832,1,24.375
262161,1,29.375
262161,2,20.578
262161,3,22.828
529376,1,20.641
529376,2,22.297
529376,3,22.094
240967,1,27.797
240967,2,25.75
335479,1,22.469
249441,1,24.094
249441,2,22.797
158726,1,25.828
158726,2,24.281
221427,1,29.422
5434,1,24.078
5434,2,24.422
5434,3,21.203
270186,1,22.578
407550,1,28.234
315319,1,24.891
315319,2,25.766
49,1,22.406
49,2,20.156
49,3,19.594
106508,1,26.297
106508,2,25.25
148240,1,21.641
148240,2,21.578
50507,1,23.844
50507,2,24.812
409181,1,20.766
54492,1,21.812
54492,2,20.25
54492,3,21.844
359569,1,27.406
112286,1,26.109
112286,2,19.656
112286,3,16.719
294973,1,27.297
294973,2,24.234
294973,3,23.203
90192,1,24.203
90192,2,27.266
111376,1,28.047
475645,1,25.828
475645,2,23.453
229301,1,27.844
229301,2,26.406
229301,3,17.594
352426,1,21.422
352426,2,28.156
352426,3,18.484
416315,1,26.484
416315,2,24.0
189893,1,27.906
189893,2,22.172
7996,1,21.891
7996,2,22.828
7996,3,21.922
460254,1,21.953
147546,1,22.109
565012,1,25.906
565012,2,25.219
512576,1,24.672
512576,2,22.625
512576,3,24.781
204837,1,21.781
214848,1,26.766
214848,2,22.859
570297,1,25.844
357865,1,25.594
357865,2,28.281
357865,3,25.734
142400,1,23.891
142400,2,22.953
265748,1,27.875
265748,2,28.656
265748,3,20.859
398575,1,26.516
398575,2,26.328
398575,3,22.484
15653,1,27.859
475195,1,25.938
475195,2,30.125
519172,1,22.125
519172,2,19.609
519172,3,22.984
376859,1,26.141
395040,1,20.016
130518,1,25.797
130518,2,24.625
403265,1,26.484
403265,2,20.297
403265,3,27.031
580685,1,23.531
580685,2,21.781
580685,3,23.625
207833,1,28.922
334809,1,24.719
381199,1,25.859
381199,2,29.438
177824,1,25.75
177824,2,22.141
177824,3,26.922
129062,1,19.625
129062,2,19.0
129062,3,27.281
203920,1,26.938
184184,1,24.594
184184,2,28.172
428304,1,24.422
428304,2,26.797
31749,1,27.109
524924,1,24.562
524924,2,23.156
524924,3,21.797
190360,1,26.562
190360,2,24.438
190360,3,24.922
381112,1,25.625
381112,2,25.047
381112,3,21.812
182759,1,21.594
182759,2,22.984
182759,3,20.812
44437,1,24.453
44437,2,25.719
151,1,21.641
480776,1,22.359
480776,2,23.719
50151,1,23.578
50151,2,26.844
50151,3,22.656
211860,1,21.156
211860,2,19.875
496215,1,21.188
496215,2,18.766
155790,1,26.125
155790,2,20.062
155790,3,24.953
236599,1,20.688
513580,1,22.781
577847,1,22.531
577847,2,22.609
577847,3,22.938
523394,1,24.578
139276,1,23.297
