id,turn,score
357865,2,27.859
357865,3,25.641
142400,1,23.891
142400,2,23.141
265748,1,27.828
265748,2,28.812
265748,3,20.484
398575,1,26.422
398575,2,26.375
398575,3,22.156
15653,1,28.188
475195,1,25.734
475195,2,30.062
519172,1,21.891
519172,2,19.469
519172,3,22.812
376859,1,26.391
395040,1,19.797
130518,1,25.75
130518,2,25.094
403265,1,25.938
403265,2,20.641
403265,3,27.172
580685,1,24.047
580685,2,21.578
580685,3,23.484
207833,1,28.672
334809,1,24.078
381199,1,25.703
381199,2,29.516
177824,1,25.812
177824,2,22.016
177824,3,27.109
129062,1,20.188
129062,2,18.812
129062,3,27.922
203920,1,26.969
184184,1,24.359
184184,2,27.797
428304,1,24.594
428304,2,27.188
31749,1,27.312
524924,1,23.969
524924,2,23.625
524924,3,21.391
190360,1,26.625
190360,2,24.625
190360,3,24.938
381112,1,24.906
381112,2,25.438
381112,3,21.531
182759,1,21.562
182759,2,22.672
182759,3,20.766
44437,1,23.609
44437,2,25.172
151,1,21.094
480776,1,22.562
480776,2,23.359
50151,1,23.75
50151,2,26.828
50151,3,22.812
211860,1,21.219
211860,2,19.875
496215,1,21.141
496215,2,19.703
155790,1,26.25
155790,2,20.25
155790,3,24.797
236599,1,20.5
513580,1,22.656
577847,1,23.062
577847,2,22.641
577847,3,22.938
523394,1,24.844
139276,1,22.984
