id,turn,score
360871,1,22.719
360871,2,28.375
147745,1,17.516
289514,1,25.234
289514,2,21.984
289514,3,25.062
571790,1,23.297
544519,1,25.625
81971,1,28.297
565269,1,27.203
565269,2,22.094
565269,3,24.375
393243,1,25.359
573453,1,18.594
178572,1,21.875
3131,1,23.219
3131,2,22.453
3131,3,27.078
256884,1,26.375
256884,2,23.953
329847,1,21.672
329847,2,23.094
329847,3,19.219
393226,1,24.047
393226,2,27.266
393226,3,25.641
450129,1,24.078
450129,2,26.031
450129,3,22.234
463066,1,25.75
43425,1,24.328
43425,2,22.328
43425,3,23.234
142985,1,20.922
423391,1,28.906
393372,1,24.688
82679,1,24.422
353915,1,28.812
178928,1,23.828
178928,2,24.172
140043,1,21.969
10546,1,23.938
209923,1,25.75
209923,2,22.375
209923,3,26.125
282572,1,25.859
282572,2,24.297
282572,3,21.094
422328,1,24.938
422328,2,27.125
422328,3,19.078
104304,1,22.625
104304,2,23.688
104304,3,24.047
371643,1,20.984
371643,2,22.391
371643,3,24.453
354126,1,26.484
354126,2,27.625
354126,3,18.734
423935,1,28.828
423935,2,28.594
122927,1,24.984
122927,2,22.5
122927,3,24.391
532493,1,18.141
532493,2,20.094
532493,3,22.609
24629,1,25.734
235802,1,25.469
235802,2,22.438
458804,1,26.781
102171,1,26.516
181699,1,24.219
181699,2,30.922
181699,3,20.906
188612,1,26.297
466845,1,22.125
337180,1,32.188
337180,2,24.375
337180,3,23.734
58268,1,23.984
58268,2,25.156
58268,3,25.656
2585,1,21.391
2585,2,26.391
2585,3,22.812
490317,1,27.188
125106,1,24.734
125106,2,20.406
125106,3,23.562
382564,1,22.562
382564,2,24.406
100558,1,24.156
57350,1,26.875
57350,2,24.5
572804,1,30.766
572804,2,29.297
572804,3,26.359
480489,1,26.828
480489,2,22.297
86582,1,27.016
86582,2,27.312
86582,3,22.047
178403,1,23.016
178403,2,23.109
178403,3,22.641
11091,1,21.281
106772,1,25.672
106772,2,21.516
362944,1,25.0
362944,2,27.172
492077,1,24.625
332877,1,20.906
550349,1,21.266
550349,2,27.531
532810,1,28.156
272405,1,25.406
272405,2,23.469
272405,3,24.844
392837,1,25.891
392837,2,20.172
392837,3,26.281
531495,1,26.578
531495,2,21.531
205344,1,23.516
205344,2,21.031
70952,1,24.828
70952,2,20.516
70952,3,24.438
259097,1,19.391
259097,2,26.359
259097,3,22.969
172537,1,22.984
172537,2,22.547
172537,3,24.531
142585,1,22.859
273560,1,21.672
273560,2,26.922
