id,turn,score
336015,2,18.672
336015,3,23.281
153639,1,28.219
153639,2,25.406
153639,3,23.969
184384,1,25.484
509416,1,18.938
292451,1,22.391
292451,2,26.062
292451,3,16.922
219590,1,23.75
219590,2,26.625
67269,1,25.75
67269,2,24.984
333551,1,22.922
333551,2,21.484
333551,3,21.375
501972,1,27.344
501972,2,26.656
501972,3,20.266
221222,1,30.344
365258,1,22.109
365258,2,23.344
465545,1,26.859
581668,1,21.562
109776,1,21.531
109776,2,26.125
357903,1,24.203
357903,2,23.938
108871,1,24.484
108871,2,21.344
194956,1,24.656
194956,2,20.828
194956,3,20.047
520480,1,27.094
574250,1,24.609
450597,1,23.094
450597,2,24.469
450597,3,20.406
267300,1,27.344
267300,2,24.062
270650,1,25.562
215135,1,23.938
215135,2,26.031
215135,3,27.156
417814,1,23.281
452122,1,23.406
544114,1,25.391
544114,2,20.234
544114,3,27.922
98385,1,24.469
98385,2,25.203
98385,3,21.984
540816,1,26.703
356888,1,26.328
356888,2,22.406
356888,3,28.234
266961,1,22.469
266961,2,19.047
266961,3,29.062
853,1,24.5
853,2,19.719
853,3,22.766
145741,1,21.156
459272,1,21.609
459272,2,22.547
459272,3,21.875
510027,1,22.094
510027,2,26.969
510027,3,25.594
121612,1,19.5
206622,1,24.406
206622,2,28.656
206622,3,25.469
177572,1,26.609
177572,2,26.0
317806,1,22.109
317806,2,20.234
392687,1,25.922
392687,2,17.734
392687,3,23.469
313345,1,28.953
313345,2,26.188
422921,1,29.562
422921,2,25.828
422921,3,17.578
566041,1,25.281
566041,2,24.719
175584,1,27.578
175584,2,18.531
175584,3,27.516
13914,1,25.25
465825,1,22.297
80932,1,20.578
80932,2,21.469
456782,1,25.859
456782,2,23.031
456782,3,21.391
309,1,27.562
309,2,21.344
45999,1,21.359
45999,2,20.719
45999,3,19.688
560311,1,22.406
26735,1,26.875
26735,2,26.453
26735,3,24.812
543942,1,25.781
55458,1,21.438
515743,1,21.828
515743,2,24.703
293027,1,23.062
90145,1,25.234
140513,1,19.891
140513,2,30.812
319096,1,23.438
319096,2,24.062
393224,1,23.375
393224,2,23.016
122896,1,24.25
415314,1,25.484
415314,2,27.812
75065,1,25.547
75065,2,27.5
75065,3,19.406
483587,1,25.203
483587,2,19.828
393375,1,26.25
393375,2,23.562
341070,1,22.359
237569,1,25.406
237569,2,27.859
237569,3,26.109
253975,1,25.516
557105,1,24.812
557105,2,28.188
557105,3,21.047
77596,1,22.422
7730,1,24.688
7730,2,26.891
369969,1,25.25
369969,2,24.422
399759,1,26.953
399759,2,26.234
57357,1,26.812
57357,2,27.281
57357,3,23.422
553827,1,26.547
193680,1,25.625
358868,1,23.203
535902,1,22.656
302107,1,26.797
302107,2,20.234
158548,1,26.375
158548,2,26.766
458821,1,27.406
17320,1,24.859
17320,2,22.609
17320,3,23.531
491430,1,25.156
163114,1,24.922
163114,2,26.359
493074,1,26.531
493074,2,25.906
493074,3,22.953
417830,1,23.125
417830,2,19.625
417830,3,23.031
299200,1,24.422
299200,2,19.75
299200,3,19.719
134290,1,22.812
134290,2,23.594
234956,1,26.344
234956,2,25.891
234956,3,17.516
357220,1,22.641
102724,1,26.594
150812,1,28.844
308507,1,21.516
308507,2,24.047
308507,3,25.047
91839,1,21.766
142510,1,25.547
142510,2,23.719
187866,1,22.156
187866,2,23.234
96497,1,23.094
453302,1,21.734
410182,1,25.562
92009,1,24.656
92009,2,21.547
92009,3,24.797
29324,1,26.312
538741,1,23.688
538741,2,24.719
25139,1,29.719
465301,1,24.141
563122,1,23.344
563122,2,20.938
563122,3,25.141
426040,1,23.766
468505,1,25.906
100081,1,22.578
100081,2,25.047
100081,3,24.047
429011,1,24.797
429011,2,21.078
429011,3,22.531
204863,1,22.781
24585,1,20.406
254387,1,21.719
291614,1,24.328
291614,2,21.875
536073,1,25.078
536073,2,23.875
536073,3,25.281
129587,1,26.359
129587,2,20.969
129587,3,24.438
34,1,28.031
34,2,28.125
39480,1,22.109
134597,1,27.969
134597,2,25.516
6484,1,21.234
6484,2,23.5
6484,3,22.719
393271,1,23.25
417832,1,23.781
262161,1,29.422
262161,2,20.344
262161,3,22.828
529376,1,20.547
529376,2,22.141
529376,3,21.922
240967,1,27.625
240967,2,25.156
335479,1,22.594
249441,1,24.078
249441,2,21.859
158726,1,25.938
158726,2,24.219
221427,1,29.594
5434,1,24.203
5434,2,23.828
5434,3,20.906
270186,1,22.172
407550,1,28.625
315319,1,24.609
315319,2,25.469
49,1,22.75
49,2,20.141
49,3,19.672
106508,1,26.141
106508,2,25.0
148240,1,21.625
148240,2,21.75
50507,1,23.547
50507,2,24.547
409181,1,20.688
54492,1,21.406
54492,2,20.109
54492,3,21.484
359569,1,27.281
112286,1,25.875
112286,2,19.0
112286,3,16.688
294973,1,27.625
294973,2,24.484
294973,3,22.922
90192,1,24.312
90192,2,27.188
111376,1,28.422
475645,1,25.281
475645,2,23.031
229301,1,27.547
229301,2,26.375
229301,3,17.969
352426,1,21.672
352426,2,28.172
352426,3,18.406
416315,1,26.531
416315,2,24.172
189893,1,28.125
189893,2,22.406
7996,1,22.234
7996,2,23.078
7996,3,21.688
460254,1,21.797
147546,1,22.406
565012,1,26.109
565012,2,25.422
512576,1,23.703
512576,2,22.547
512576,3,24.656
204837,1,21.078
214848,1,26.609
214848,2,22.469
570297,1,25.672
357865,1,25.844
357865,2,28.188
357865,3,25.641
142400,1,23.969
142400,2,23.125
265748,1,28.109
265748,2,28.562
265748,3,20.734
398575,1,25.859
398575,2,25.844
398575,3,22.266
15653,1,27.672
475195,1,25.516
475195,2,29.828
519172,1,21.797
519172,2,19.281
519172,3,22.922
376859,1,26.625
395040,1,19.953
130518,1,25.672
130518,2,24.406
403265,1,25.75
403265,2,20.578
403265,3,26.812
580685,1,23.391
580685,2,21.984
580685,3,23.844
207833,1,29.312
334809,1,24.516
381199,1,25.562
381199,2,29.875
177824,1,25.797
177824,2,22.078
177824,3,27.109
129062,1,19.844
129062,2,18.812
129062,3,27.031
203920,1,27.141
184184,1,23.922
184184,2,28.141
428304,1,24.688
428304,2,26.703
31749,1,27.328
524924,1,24.5
524924,2,23.781
524924,3,22.109
190360,1,26.5
190360,2,24.406
190360,3,24.422
381112,1,25.453
381112,2,25.219
381112,3,21.469
182759,1,21.781
182759,2,22.312
182759,3,20.844
44437,1,24.188
44437,2,25.344
151,1,21.797
480776,1,23.281
480776,2,23.547
50151,1,23.469
50151,2,26.641
50151,3,23.078
211860,1,21.344
211860,2,19.828
496215,1,20.938
496215,2,18.578
155790,1,26.109
155790,2,20.047
155790,3,24.562
236599,1,20.641
513580,1,22.641
577847,1,22.812
577847,2,23.125
577847,3,22.734
523394,1,24.438
139276,1,23.438
