id,turn,score
100081,2,25.391
100081,3,24.891
429011,1,26.406
429011,2,22.781
429011,3,23.547
204863,1,22.406
24585,1,23.016
254387,1,21.625
291614,1,26.156
291614,2,23.078
536073,1,26.109
536073,2,25.672
536073,3,26.25
129587,1,26.312
129587,2,21.938
129587,3,25.5
34,1,29.406
34,2,29.094
39480,1,21.812
134597,1,27.375
134597,2,26.891
6484,1,22.188
6484,2,24.609
6484,3,23.484
393271,1,23.688
417832,1,24.875
262161,1,29.688
262161,2,20.844
262161,3,23.422
529376,1,21.578
529376,2,22.828
529376,3,23.297
240967,1,28.672
240967,2,25.953
335479,1,22.859
249441,1,23.984
249441,2,23.25
158726,1,26.953
158726,2,24.766
221427,1,28.75
5434,1,25.172
5434,2,23.594
5434,3,22.062
270186,1,23.047
407550,1,28.938
315319,1,24.438
315319,2,26.828
49,1,23.766
49,2,19.266
49,3,20.469
106508,1,26.344
106508,2,25.734
148240,1,21.625
148240,2,21.531
50507,1,24.094
50507,2,23.516
409181,1,21.469
54492,1,22.391
54492,2,21.391
54492,3,22.125
359569,1,27.984
112286,1,26.016
112286,2,19.234
112286,3,18.125
294973,1,28.188
294973,2,24.281
294973,3,24.25
90192,1,24.438
90192,2,28.25
111376,1,28.516
475645,1,26.062
475645,2,24.125
229301,1,27.469
229301,2,26.234
229301,3,19.219
352426,1,22.641
352426,2,27.828
352426,3,20.438
416315,1,26.984
416315,2,25.266
189893,1,28.422
189893,2,23.578
7996,1,23.25
7996,2,23.422
7996,3,22.438
460254,1,21.969
147546,1,23.281
565012,1,25.641
565012,2,25.656
512576,1,24.312
512576,2,23.328
512576,3,25.609
204837,1,21.016
214848,1,28.062
214848,2,23.516
570297,1,25.312
357865,1,25.969
357865,2,27.641
357865,3,26.391
142400,1,24.641
142400,2,23.719
265748,1,28.547
265748,2,29.438
265748,3,20.688
398575,1,26.516
398575,2,26.703
398575,3,23.031
15653,1,28.766
475195,1,26.172
475195,2,29.797
519172,1,23.859
519172,2,20.422
519172,3,24.219
376859,1,25.0
395040,1,20.031
130518,1,27.484
130518,2,26.734
403265,1,26.031
403265,2,21.5
403265,3,27.266
580685,1,23.891
580685,2,21.875
580685,3,23.375
207833,1,29.266
334809,1,24.969
381199,1,27.562
381199,2,29.734
177824,1,26.047
177824,2,22.609
177824,3,29.25
129062,1,22.109
129062,2,19.781
129062,3,26.859
203920,1,28.016
184184,1,23.438
184184,2,29.406
428304,1,25.047
428304,2,28.375
31749,1,27.5
524924,1,25.25
524924,2,25.719
524924,3,22.484
190360,1,27.094
190360,2,24.844
190360,3,25.438
381112,1,25.797
381112,2,25.906
381112,3,21.578
182759,1,22.875
182759,2,23.922
182759,3,21.656
44437,1,23.625
44437,2,25.75
151,1,21.047
480776,1,23.984
480776,2,23.891
50151,1,23.516
50151,2,26.609
50151,3,24.047
211860,1,21.516
211860,2,19.688
496215,1,21.375
496215,2,20.062
155790,1,26.484
155790,2,21.047
155790,3,24.844
236599,1,21.469
513580,1,23.234
577847,1,23.875
577847,2,25.531
577847,3,25.047
523394,1,25.156
139276,1,23.375
