id,turn,score
100081,2,25.328
100081,3,25.688
429011,1,27.266
429011,2,22.969
429011,3,23.578
204863,1,21.766
24585,1,22.547
254387,1,21.891
291614,1,24.75
291614,2,23.312
536073,1,28.25
536073,2,26.109
536073,3,26.391
129587,1,26.078
129587,2,22.781
129587,3,27.078
34,1,30.641
34,2,30.078
39480,1,21.156
134597,1,27.578
134597,2,27.25
6484,1,23.953
6484,2,26.094
6484,3,24.406
393271,1,23.281
417832,1,23.828
262161,1,30.5
262161,2,21.5
262161,3,24.828
529376,1,21.906
529376,2,23.281
529376,3,23.953
240967,1,28.875
240967,2,25.969
335479,1,23.922
249441,1,24.547
249441,2,24.109
158726,1,27.875
158726,2,25.531
221427,1,29.641
5434,1,25.688
5434,2,22.281
5434,3,21.469
270186,1,24.75
407550,1,29.734
315319,1,24.531
315319,2,27.953
49,1,23.906
49,2,18.375
49,3,20.359
106508,1,26.672
106508,2,26.688
148240,1,21.484
148240,2,22.0
50507,1,24.906
50507,2,24.797
409181,1,21.938
54492,1,24.016
54492,2,21.875
54492,3,21.844
359569,1,28.5
112286,1,26.719
112286,2,19.391
112286,3,20.234
294973,1,29.609
294973,2,25.016
294973,3,25.109
90192,1,24.922
90192,2,29.188
111376,1,28.484
475645,1,26.016
475645,2,24.203
229301,1,26.578
229301,2,25.812
229301,3,20.281
352426,1,23.438
352426,2,28.734
352426,3,21.438
416315,1,27.609
416315,2,26.0
189893,1,28.922
189893,2,24.141
7996,1,24.203
7996,2,23.891
7996,3,23.047
460254,1,22.25
147546,1,24.609
565012,1,25.734
565012,2,25.875
512576,1,24.984
512576,2,22.953
512576,3,26.094
204837,1,21.266
214848,1,27.797
214848,2,24.312
570297,1,26.188
357865,1,26.062
357865,2,26.797
357865,3,26.234
142400,1,25.906
142400,2,24.438
265748,1,29.375
265748,2,30.094
265748,3,20.641
398575,1,26.312
398575,2,27.594
398575,3,23.547
15653,1,29.391
475195,1,26.703
475195,2,29.25
519172,1,24.0
519172,2,20.953
519172,3,25.25
376859,1,25.172
395040,1,21.0
130518,1,27.594
130518,2,27.297
403265,1,25.672
403265,2,23.0
403265,3,28.891
580685,1,24.688
580685,2,23.172
580685,3,24.188
207833,1,30.109
334809,1,25.578
381199,1,28.109
381199,2,31.438
177824,1,26.562
177824,2,22.766
177824,3,29.438
129062,1,23.484
129062,2,19.328
129062,3,25.797
203920,1,28.797
184184,1,22.266
184184,2,30.453
428304,1,26.375
428304,2,29.281
31749,1,28.547
524924,1,24.922
524924,2,26.844
524924,3,22.438
190360,1,27.047
190360,2,25.0
190360,3,25.688
381112,1,27.234
381112,2,25.0
381112,3,22.172
182759,1,23.188
182759,2,24.297
182759,3,22.0
44437,1,23.047
44437,2,25.547
151,1,20.844
480776,1,25.297
480776,2,24.312
50151,1,24.109
50151,2,26.656
50151,3,24.422
211860,1,21.516
211860,2,19.172
496215,1,21.891
496215,2,20.547
155790,1,26.578
155790,2,21.812
155790,3,25.266
236599,1,21.609
513580,1,23.547
577847,1,25.016
577847,2,27.438
577847,3,26.547
523394,1,25.75
139276,1,22.969
