,df1,df2,spearman_corr,spearman_p_value,pearson_corr,pearson_p_value
0,human_rating_binary,viclip_score,0.20452691722304556,0.07437907278628476,0.2136211249818669,0.06211787164983923
1,human_alignment_binary,viclip_score,0.2013879026828939,0.07903551507910346,0.2033516335454437,0.07609608436757592
2,human_aesthetics_binary,viclip_score,0.15521192542485604,0.177694880322646,0.14223728555843454,0.21720380387020363
3,human_consistency_binary,viclip_score,0.2515022957879024,0.027354403980939378,0.22010919773431953,0.05441472011796241
4,human_rating_multi,viclip_score,0.2017918292441754,0.07842361597973238,0.18301399440483926,0.11112393735604947
5,human_alignment_multi,viclip_score,0.1953585962824201,0.0886291466648689,0.19192027425191166,0.09449846015468676
6,human_aesthetics_multi,viclip_score,0.10384775033262407,0.3687651932957262,0.06091139155854319,0.5987201211664451
7,human_consistency_multi,viclip_score,0.16885322505333122,0.14210160884980855,0.0813831200535931,0.48166835070243563
