,df1,df2,spearman_corr,spearman_p_value,pearson_corr,pearson_p_value
0,SC,x-clip_score,-0.0180328366904723,0.8106464428821916,-0.009942850568992214,0.8949071061126564
1,PQ,x-clip_score,0.07983862660126048,0.28806249791066474,0.11280030576146267,0.13273728718296252
