,df1,df2,spearman_corr,spearman_p_value,pearson_corr,pearson_p_value
0,SC,viclip_score,0.0017555660088816726,0.9813923549583876,0.012110865727202887,0.8721697389948695
1,PQ,viclip_score,-0.10489129827792008,0.16230049978032,-0.09433978001969638,0.20906479064300082
