id,turn,score
360871,1,22.797
360871,2,26.141
147745,1,18.062
289514,1,24.656
289514,2,22.547
289514,3,23.375
571790,1,23.844
544519,1,25.516
81971,1,27.297
565269,1,27.609
565269,2,21.891
565269,3,22.656
393243,1,25.281
573453,1,19.328
178572,1,23.344
3131,1,20.312
3131,2,20.969
3131,3,27.922
256884,1,25.672
256884,2,24.375
329847,1,22.969
329847,2,25.922
329847,3,20.469
393226,1,23.484
393226,2,26.297
393226,3,24.625
450129,1,26.5
450129,2,25.594
450129,3,23.203
463066,1,24.203
43425,1,23.516
43425,2,23.344
43425,3,25.219
142985,1,21.375
423391,1,27.438
393372,1,26.078
82679,1,23.766
353915,1,25.875
178928,1,23.641
178928,2,23.406
140043,1,21.172
10546,1,24.391
209923,1,26.141
209923,2,23.062
209923,3,24.453
282572,1,26.5
282572,2,24.562
282572,3,20.984
422328,1,23.859
422328,2,27.469
422328,3,22.703
104304,1,21.078
104304,2,21.484
104304,3,24.266
371643,1,20.703
371643,2,22.016
371643,3,21.594
354126,1,26.672
354126,2,24.438
354126,3,20.812
423935,1,26.109
423935,2,24.953
122927,1,25.141
122927,2,19.797
122927,3,25.734
532493,1,18.031
532493,2,20.016
532493,3,24.016
24629,1,28.641
235802,1,25.047
235802,2,21.984
458804,1,26.672
102171,1,26.266
181699,1,23.219
181699,2,29.391
181699,3,20.531
188612,1,23.578
466845,1,22.391
337180,1,29.531
337180,2,25.938
337180,3,25.094
58268,1,24.516
58268,2,25.484
58268,3,26.016
2585,1,20.781
2585,2,23.266
2585,3,22.719
490317,1,26.484
125106,1,22.703
125106,2,21.0
125106,3,21.156
382564,1,21.625
382564,2,25.328
100558,1,23.391
57350,1,25.453
57350,2,24.031
572804,1,30.438
572804,2,28.938
572804,3,27.703
480489,1,24.906
480489,2,24.484
86582,1,26.766
86582,2,26.906
86582,3,20.266
178403,1,22.312
178403,2,22.234
178403,3,25.391
11091,1,21.812
106772,1,23.641
106772,2,21.547
362944,1,23.516
362944,2,28.281
492077,1,24.359
332877,1,18.766
550349,1,22.406
550349,2,24.906
532810,1,27.438
272405,1,27.719
272405,2,24.594
272405,3,21.891
392837,1,26.594
392837,2,21.875
392837,3,25.531
531495,1,25.953
531495,2,22.234
205344,1,21.594
205344,2,21.562
70952,1,22.922
70952,2,19.781
70952,3,22.625
259097,1,20.812
259097,2,23.969
259097,3,23.25
172537,1,21.812
172537,2,19.844
172537,3,22.109
142585,1,22.859
273560,1,21.594
273560,2,27.812
273560,3,23.031
308192,1,27.219
308192,2,23.859
102625,1,21.297
102625,2,23.172
102625,3,23.016
25989,1,27.547
25989,2,22.078
25989,3,17.484
291861,1,27.344
311326,1,26.438
336015,1,23.734
336015,2,19.891
336015,3,22.641
153639,1,27.156
153639,2,26.953
153639,3,21.188
184384,1,25.328
509416,1,23.484
292451,1,24.688
292451,2,27.094
292451,3,18.453
219590,1,22.891
219590,2,27.547
67269,1,25.25
67269,2,22.219
333551,1,22.641
333551,2,21.562
333551,3,23.625
501972,1,28.062
501972,2,26.328
501972,3,20.406
221222,1,28.594
365258,1,20.875
365258,2,24.234
465545,1,25.234
581668,1,23.5
109776,1,19.891
109776,2,24.219
357903,1,23.766
357903,2,25.672
108871,1,22.984
108871,2,21.172
194956,1,24.234
194956,2,18.734
194956,3,20.172
520480,1,24.438
574250,1,24.875
450597,1,23.281
450597,2,23.719
450597,3,20.516
267300,1,23.922
267300,2,23.734
270650,1,22.984
215135,1,23.828
215135,2,24.859
215135,3,28.391
417814,1,25.75
452122,1,26.062
544114,1,27.062
544114,2,21.109
544114,3,26.438
98385,1,22.516
98385,2,25.328
98385,3,23.641
540816,1,28.203
356888,1,25.609
356888,2,26.172
356888,3,26.516
266961,1,23.375
266961,2,20.938
266961,3,27.953
853,1,25.672
853,2,19.578
853,3,24.719
145741,1,23.625
459272,1,22.734
459272,2,21.719
459272,3,21.734
510027,1,22.094
510027,2,25.391
510027,3,24.594
121612,1,20.5
206622,1,25.219
206622,2,29.031
206622,3,25.547
177572,1,26.75
177572,2,26.875
317806,1,21.609
317806,2,20.797
392687,1,26.016
392687,2,21.766
392687,3,21.062
313345,1,27.969
313345,2,26.594
422921,1,28.5
422921,2,28.031
422921,3,19.359
566041,1,29.297
566041,2,25.625
175584,1,27.047
175584,2,19.484
175584,3,26.219
13914,1,26.281
465825,1,20.625
80932,1,22.203
80932,2,23.328
456782,1,27.734
456782,2,24.844
456782,3,22.797
309,1,27.625
309,2,22.5
45999,1,21.031
45999,2,23.047
45999,3,20.203
560311,1,23.516
26735,1,27.625
26735,2,24.375
26735,3,26.141
543942,1,24.453
55458,1,21.875
515743,1,20.984
515743,2,24.156
293027,1,24.406
90145,1,26.141
140513,1,19.5
140513,2,29.047
319096,1,23.141
319096,2,25.734
393224,1,23.516
393224,2,23.047
122896,1,21.125
415314,1,23.812
415314,2,25.688
75065,1,25.219
75065,2,27.281
75065,3,20.469
483587,1,24.156
483587,2,20.125
393375,1,26.188
393375,2,26.0
341070,1,23.688
237569,1,25.297
237569,2,29.266
237569,3,27.219
253975,1,24.281
557105,1,23.297
557105,2,24.969
557105,3,19.609
77596,1,22.828
7730,1,22.562
7730,2,28.141
369969,1,26.266
369969,2,23.5
399759,1,24.984
399759,2,23.75
57357,1,29.266
57357,2,25.656
57357,3,23.094
553827,1,27.516
193680,1,26.578
358868,1,23.641
535902,1,22.719
302107,1,26.359
302107,2,21.172
158548,1,24.453
158548,2,26.422
458821,1,27.781
17320,1,26.406
17320,2,18.938
17320,3,23.781
491430,1,24.047
163114,1,26.469
163114,2,24.266
493074,1,22.406
493074,2,24.156
493074,3,21.484
417830,1,23.859
417830,2,19.766
417830,3,20.812
299200,1,20.562
299200,2,19.922
299200,3,20.797
134290,1,24.078
134290,2,23.5
234956,1,26.5
234956,2,23.578
234956,3,19.547
357220,1,24.188
102724,1,22.875
150812,1,27.984
308507,1,23.297
308507,2,23.344
308507,3,24.078
91839,1,23.391
142510,1,25.656
142510,2,22.672
187866,1,23.391
187866,2,25.422
96497,1,25.438
453302,1,23.172
410182,1,25.5
92009,1,27.562
92009,2,21.859
92009,3,22.938
29324,1,27.219
538741,1,22.781
538741,2,25.281
25139,1,26.672
465301,1,26.672
563122,1,23.312
563122,2,20.984
563122,3,27.016
426040,1,22.984
468505,1,24.312
100081,1,22.984
100081,2,24.906
100081,3,24.484
429011,1,26.031
429011,2,22.219
429011,3,21.266
204863,1,21.188
24585,1,21.156
254387,1,23.531
291614,1,20.531
291614,2,20.625
536073,1,24.25
536073,2,23.641
536073,3,25.156
129587,1,24.5
129587,2,20.531
129587,3,24.109
34,1,29.094
34,2,28.641
39480,1,20.828
134597,1,28.531
134597,2,26.828
6484,1,20.75
6484,2,23.797
6484,3,22.938
393271,1,22.625
417832,1,22.203
262161,1,29.938
262161,2,22.016
262161,3,25.125
529376,1,22.125
529376,2,22.859
529376,3,24.453
240967,1,27.312
240967,2,24.984
335479,1,22.438
249441,1,25.5
249441,2,23.766
158726,1,25.094
158726,2,25.516
221427,1,25.5
5434,1,23.344
5434,2,23.422
5434,3,22.438
270186,1,22.141
407550,1,25.781
315319,1,25.484
315319,2,25.109
49,1,22.828
49,2,23.969
49,3,19.297
106508,1,27.359
106508,2,25.312
148240,1,19.938
148240,2,20.375
50507,1,23.609
50507,2,24.609
409181,1,19.547
54492,1,22.891
54492,2,19.859
54492,3,20.812
359569,1,28.969
112286,1,24.062
112286,2,19.922
112286,3,17.391
294973,1,22.406
294973,2,23.812
294973,3,23.609
90192,1,24.094
90192,2,26.406
111376,1,26.969
475645,1,25.031
475645,2,25.203
229301,1,24.078
229301,2,23.953
229301,3,19.688
352426,1,22.562
352426,2,27.984
352426,3,18.734
416315,1,25.125
416315,2,25.344
189893,1,27.234
189893,2,20.562
7996,1,21.25
7996,2,22.359
7996,3,22.828
460254,1,22.656
147546,1,22.906
565012,1,25.219
565012,2,24.109
512576,1,27.766
512576,2,24.156
512576,3,26.422
204837,1,20.953
214848,1,26.344
214848,2,23.781
570297,1,26.578
357865,1,24.891
357865,2,25.125
357865,3,24.328
142400,1,23.0
142400,2,22.906
265748,1,26.328
265748,2,26.312
265748,3,17.719
398575,1,22.594
398575,2,23.422
398575,3,20.25
15653,1,26.859
475195,1,24.641
475195,2,27.953
519172,1,23.109
519172,2,18.828
519172,3,21.891
376859,1,24.281
395040,1,20.406
130518,1,26.641
130518,2,26.0
403265,1,25.219
403265,2,20.641
403265,3,23.891
580685,1,23.609
580685,2,18.406
580685,3,24.141
207833,1,27.953
334809,1,23.766
381199,1,23.25
381199,2,26.797
177824,1,25.578
177824,2,23.688
177824,3,25.062
129062,1,20.578
129062,2,20.641
129062,3,26.938
203920,1,29.156
184184,1,21.719
184184,2,27.297
428304,1,24.984
428304,2,26.281
31749,1,27.531
524924,1,23.328
524924,2,24.625
524924,3,21.453
190360,1,25.062
190360,2,23.594
190360,3,25.141
381112,1,26.031
381112,2,24.281
381112,3,22.375
182759,1,21.328
182759,2,22.297
182759,3,22.203
44437,1,23.75
44437,2,25.891
151,1,20.891
480776,1,23.0
480776,2,23.094
50151,1,25.234
50151,2,23.156
50151,3,25.5
211860,1,22.953
211860,2,21.047
496215,1,20.906
496215,2,19.016
155790,1,26.172
155790,2,20.781
155790,3,25.781
236599,1,22.062
513580,1,23.031
577847,1,24.656
577847,2,23.578
577847,3,21.672
523394,1,26.141
139276,1,22.781
