id,turn,score
360871,1,22.922
360871,2,26.328
147745,1,17.469
289514,1,24.391
289514,2,22.156
289514,3,22.812
571790,1,23.547
544519,1,24.906
81971,1,27.25
565269,1,27.516
565269,2,21.469
565269,3,22.797
393243,1,25.234
573453,1,18.797
178572,1,22.75
3131,1,19.469
3131,2,21.375
3131,3,27.484
256884,1,24.719
256884,2,24.016
329847,1,22.547
329847,2,25.188
329847,3,19.766
393226,1,22.422
393226,2,26.781
393226,3,23.953
450129,1,26.531
450129,2,25.938
450129,3,23.453
463066,1,24.234
43425,1,23.234
43425,2,22.906
43425,3,24.922
142985,1,20.969
423391,1,27.672
393372,1,25.828
82679,1,23.797
353915,1,25.891
178928,1,22.781
178928,2,23.266
140043,1,20.625
10546,1,23.609
209923,1,25.875
209923,2,23.219
209923,3,24.281
282572,1,26.547
282572,2,24.391
282572,3,20.516
422328,1,23.75
422328,2,27.125
422328,3,22.406
104304,1,20.844
104304,2,21.016
104304,3,23.906
371643,1,20.891
371643,2,22.734
371643,3,21.781
354126,1,26.516
354126,2,23.5
354126,3,20.625
423935,1,25.453
423935,2,24.5
122927,1,24.875
122927,2,19.516
122927,3,25.422
532493,1,17.766
532493,2,19.5
532493,3,23.703
24629,1,27.734
235802,1,24.828
235802,2,21.688
458804,1,26.562
102171,1,25.688
181699,1,23.078
181699,2,29.688
181699,3,20.453
188612,1,23.0
466845,1,22.578
337180,1,28.719
337180,2,25.656
337180,3,25.672
58268,1,24.453
58268,2,25.453
58268,3,25.719
2585,1,20.578
2585,2,23.016
2585,3,22.531
490317,1,26.5
125106,1,22.109
125106,2,21.0
125106,3,21.547
382564,1,21.859
382564,2,24.75
100558,1,22.734
57350,1,24.984
57350,2,23.562
572804,1,30.188
572804,2,28.266
572804,3,27.203
480489,1,23.438
480489,2,23.828
86582,1,27.016
86582,2,26.797
86582,3,20.125
178403,1,22.062
178403,2,22.406
178403,3,24.812
11091,1,21.984
106772,1,23.891
106772,2,21.812
362944,1,23.312
362944,2,28.062
492077,1,23.266
332877,1,18.578
550349,1,21.891
550349,2,24.828
532810,1,27.891
272405,1,27.5
272405,2,24.516
272405,3,21.75
392837,1,26.156
392837,2,21.703
392837,3,25.281
531495,1,26.203
531495,2,22.344
205344,1,21.172
205344,2,20.953
70952,1,22.344
70952,2,19.0
70952,3,22.125
259097,1,20.953
259097,2,24.391
259097,3,23.359
172537,1,21.531
172537,2,19.797
172537,3,21.875
142585,1,22.281
273560,1,21.641
273560,2,27.75
273560,3,22.922
308192,1,26.266
308192,2,23.984
102625,1,20.969
102625,2,23.094
102625,3,22.891
25989,1,27.484
25989,2,22.297
25989,3,16.359
291861,1,27.453
311326,1,25.875
336015,1,23.656
336015,2,19.453
336015,3,22.875
153639,1,27.359
153639,2,26.656
153639,3,21.516
184384,1,24.297
509416,1,22.453
292451,1,24.375
292451,2,26.953
292451,3,18.016
219590,1,22.422
219590,2,27.297
67269,1,25.406
67269,2,22.734
333551,1,22.219
333551,2,20.531
333551,3,23.25
501972,1,28.391
501972,2,25.531
501972,3,20.016
221222,1,29.031
365258,1,20.828
365258,2,23.719
465545,1,25.781
581668,1,22.906
109776,1,19.594
109776,2,24.984
357903,1,23.672
357903,2,25.219
108871,1,22.766
108871,2,20.172
194956,1,24.016
194956,2,18.875
194956,3,20.266
520480,1,24.156
574250,1,24.516
450597,1,23.094
450597,2,23.281
450597,3,20.609
267300,1,24.359
267300,2,23.062
270650,1,22.719
215135,1,24.031
215135,2,24.938
215135,3,28.078
417814,1,25.969
452122,1,25.562
544114,1,26.969
544114,2,20.672
544114,3,26.0
98385,1,21.875
98385,2,25.031
98385,3,23.547
540816,1,27.938
356888,1,25.625
356888,2,25.5
356888,3,26.156
266961,1,22.906
266961,2,20.875
266961,3,27.938
853,1,25.547
853,2,19.484
853,3,24.469
145741,1,23.297
459272,1,23.125
459272,2,21.5
459272,3,21.516
510027,1,21.531
510027,2,24.938
510027,3,23.812
121612,1,19.906
206622,1,24.891
206622,2,28.453
206622,3,24.938
177572,1,26.516
177572,2,26.781
317806,1,21.406
317806,2,20.297
392687,1,26.328
392687,2,20.891
392687,3,21.578
313345,1,27.984
313345,2,26.516
422921,1,28.781
422921,2,28.234
422921,3,18.719
566041,1,29.609
566041,2,24.266
175584,1,26.875
175584,2,19.0
175584,3,25.75
13914,1,25.859
465825,1,20.922
80932,1,22.141
80932,2,23.359
456782,1,27.062
456782,2,24.812
456782,3,22.5
309,1,27.422
309,2,21.609
45999,1,19.969
45999,2,23.062
45999,3,19.438
560311,1,22.984
26735,1,27.0
26735,2,24.344
26735,3,25.906
543942,1,24.438
55458,1,21.344
515743,1,20.672
515743,2,24.641
293027,1,24.281
90145,1,26.031
140513,1,19.172
140513,2,28.562
319096,1,23.781
319096,2,26.375
393224,1,23.922
393224,2,23.234
122896,1,21.062
415314,1,23.922
415314,2,25.938
75065,1,25.531
75065,2,27.047
75065,3,20.391
483587,1,24.438
483587,2,19.672
393375,1,26.359
393375,2,25.844
341070,1,23.312
237569,1,25.094
237569,2,28.953
237569,3,26.641
253975,1,24.766
557105,1,22.875
557105,2,26.828
557105,3,20.0
77596,1,22.969
7730,1,22.547
7730,2,28.297
369969,1,26.203
369969,2,23.328
399759,1,24.891
399759,2,23.547
57357,1,28.641
57357,2,25.281
57357,3,22.656
553827,1,27.016
193680,1,26.016
358868,1,23.656
535902,1,22.344
302107,1,26.188
302107,2,20.719
158548,1,24.062
158548,2,26.141
458821,1,27.406
17320,1,25.328
17320,2,18.766
17320,3,23.188
491430,1,24.281
163114,1,26.109
163114,2,24.0
493074,1,21.797
493074,2,23.797
493074,3,20.719
417830,1,23.344
417830,2,19.422
417830,3,20.703
299200,1,20.062
299200,2,19.875
299200,3,20.016
134290,1,23.578
134290,2,23.469
234956,1,26.547
234956,2,23.688
234956,3,18.844
357220,1,23.688
102724,1,22.656
150812,1,27.703
308507,1,22.938
308507,2,22.516
308507,3,23.734
91839,1,23.734
142510,1,25.094
142510,2,22.25
187866,1,23.359
187866,2,25.375
96497,1,25.203
453302,1,22.562
410182,1,25.031
92009,1,26.531
92009,2,21.766
92009,3,23.359
29324,1,27.016
538741,1,23.156
538741,2,25.422
25139,1,26.812
465301,1,26.078
563122,1,23.688
563122,2,21.25
563122,3,26.812
426040,1,23.188
468505,1,24.688
100081,1,22.891
100081,2,24.812
100081,3,24.5
429011,1,26.062
429011,2,22.25
429011,3,21.422
204863,1,21.516
24585,1,20.625
254387,1,23.156
291614,1,20.5
291614,2,20.531
536073,1,24.25
536073,2,23.281
536073,3,25.047
129587,1,24.312
129587,2,20.391
129587,3,24.344
34,1,28.578
34,2,28.062
39480,1,20.438
134597,1,27.719
134597,2,27.656
6484,1,20.297
6484,2,23.516
6484,3,22.422
393271,1,22.0
417832,1,21.828
262161,1,30.016
262161,2,20.875
262161,3,24.719
529376,1,21.25
529376,2,22.594
529376,3,23.875
240967,1,27.281
240967,2,24.766
335479,1,22.5
249441,1,25.641
249441,2,23.938
158726,1,25.203
158726,2,25.094
221427,1,25.141
5434,1,24.234
5434,2,22.984
5434,3,21.859
270186,1,22.094
407550,1,25.375
315319,1,25.0
315319,2,25.188
49,1,22.266
49,2,24.125
49,3,18.703
106508,1,27.484
106508,2,24.406
148240,1,19.547
148240,2,19.906
50507,1,23.391
50507,2,23.953
409181,1,18.859
54492,1,22.312
54492,2,18.859
54492,3,20.438
359569,1,28.719
112286,1,23.812
112286,2,18.781
112286,3,17.297
294973,1,22.109
294973,2,23.328
294973,3,23.5
90192,1,23.906
90192,2,26.109
111376,1,26.594
475645,1,24.812
475645,2,24.938
229301,1,23.562
229301,2,23.141
229301,3,19.094
352426,1,22.656
352426,2,28.312
352426,3,18.672
416315,1,25.422
416315,2,25.656
189893,1,27.031
189893,2,20.75
7996,1,20.828
7996,2,21.766
7996,3,21.984
460254,1,23.031
147546,1,22.297
565012,1,24.828
565012,2,23.469
512576,1,27.984
512576,2,23.828
512576,3,26.172
204837,1,20.594
214848,1,25.781
214848,2,23.25
570297,1,26.688
357865,1,24.906
357865,2,25.0
357865,3,24.641
142400,1,23.562
142400,2,22.672
265748,1,25.312
265748,2,25.938
265748,3,17.172
398575,1,22.641
398575,2,22.797
398575,3,19.875
15653,1,26.578
475195,1,24.344
475195,2,27.297
519172,1,23.312
519172,2,18.938
519172,3,21.625
376859,1,24.047
395040,1,19.875
130518,1,26.781
130518,2,25.828
403265,1,25.109
403265,2,21.109
403265,3,22.875
580685,1,23.281
580685,2,18.297
580685,3,23.719
207833,1,29.094
334809,1,23.438
381199,1,23.203
381199,2,26.625
177824,1,25.234
177824,2,23.422
177824,3,25.234
129062,1,20.688
129062,2,20.219
129062,3,26.422
203920,1,28.625
184184,1,21.25
184184,2,27.641
428304,1,24.781
428304,2,26.172
31749,1,27.75
524924,1,23.297
524924,2,24.984
524924,3,21.375
190360,1,24.203
190360,2,22.938
190360,3,23.969
381112,1,25.969
381112,2,24.359
381112,3,22.141
182759,1,21.078
182759,2,21.891
182759,3,21.938
44437,1,23.484
44437,2,25.625
151,1,20.953
480776,1,22.969
480776,2,22.891
50151,1,25.109
50151,2,23.062
50151,3,24.656
211860,1,22.609
211860,2,20.906
496215,1,20.828
496215,2,18.547
155790,1,25.625
155790,2,20.703
155790,3,25.266
236599,1,22.0
513580,1,23.125
577847,1,24.203
577847,2,22.844
577847,3,20.703
523394,1,25.5
139276,1,22.875
